318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	413
318	412
322	401
322	401
322	401
327	381
327	381
331	359
331	359
335	335
339	309
339	309
342	283
342	283
345	256
345	256
348	231
348	231
338	224
338	224
338	224
316	235
316	235
294	246
294	246
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
231	266
231	266
218	268
218	268
206	271
206	271
201	272
201	272
180	275
180	275
169	277
169	277
157	279
157	279
157	279
157	279
145	282
145	282
133	284
133	284
122	287
122	287
-1	-1
-1	-1
96	292
96	292
84	295
84	295
72	298
72	298
61	301
61	301
49	304
49	304
38	307
38	307
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
36	314
36	314
39	316
39	316
45	317
45	317
50	318
50	318
56	319
56	319
63	319
63	319
69	319
69	319
75	318
75	318
75	318
82	318
82	318
89	316
89	316
96	315
96	315
96	315
99	315
99	315
-1	-1
-1	-1
120	313
120	313
125	312
125	312
129	310
129	310
136	309
136	309
142	307
142	307
148	306
148	306
154	305
154	305
160	303
160	303
165	303
165	303
165	303
171	302
171	302
177	301
177	301
181	300
181	300
184	300
184	300
-1	-1
-1	-1
183	286
183	286
183	286
182	276
182	276
181	268
181	268
180	259
180	259
178	250
178	250
176	242
176	242
174	233
174	233
174	233
171	225
171	225
169	216
169	216
166	208
166	208
163	198
163	198
161	190
161	190
158	181
158	181
155	174
155	174
152	165
152	165
149	157
149	157
146	150
146	150
143	143
143	143
143	143
140	136
140	136
137	129
137	129
134	122
134	122
134	122
131	115
131	115
128	109
128	109
126	102
126	102
122	97
122	97
119	93
119	93
-1	-1
-1	-1
117	76
117	76
572	417
572	417
97	66
97	66
97	66
95	63
95	63
92	58
92	58
89	53
89	53
86	49
86	49
83	47
83	47
79	44
79	44
76	42
76	42
73	40
73	40
70	39
70	39
68	38
68	38
68	38
66	38
66	38
64	38
64	38
63	39
63	39
62	40
62	40
61	41
61	41
60	43
60	43
60	46
60	46
61	48
61	48
61	51
61	51
62	53
62	53
63	57
63	57
65	60
65	60
68	66
68	66
68	66
70	70
70	70
72	75
72	75
74	81
74	81
77	86
77	86
80	91
80	91
83	97
83	97
85	102
85	102
88	107
88	107
88	107
90	111
90	111
91	113
91	113
93	115
93	115
93	115
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
122	129
122	129
136	130
136	130
151	131
151	131
165	132
165	132
179	132
179	132
198	133
198	133
209	135
209	135
222	135
222	135
237	136
237	136
237	136
249	137
249	137
262	137
262	137
283	139
283	139
290	139
290	139
290	139
304	140
304	140
317	141
317	141
330	142
330	142
341	142
341	142
-1	-1
-1	-1
370	142
370	142
380	142
380	142
380	142
377	137
377	137
370	122
370	122
367	106
367	106
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
365	99
365	99
365	105
365	105
365	112
365	112
365	118
365	118
365	118
365	124
365	124
365	130
365	130
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
344	155
344	155
327	158
327	158
308	162
308	162
291	166
291	166
291	166
285	167
285	167
287	173
287	173
287	173
287	177
287	177
288	181
288	181
288	185
288	185
289	190
289	190
289	193
289	193
289	196
289	196
289	199
289	199
289	203
289	203
290	207
290	207
291	212
291	212
291	214
291	214
291	217
291	217
291	217
291	221
291	221
294	223
294	223
293	230
293	230
293	233
293	233
293	233
293	236
293	236
293	239
293	243
293	243
293	243
293	246
293	246
293	250
293	250
293	253
293	253
293	256
293	256
293	256
293	259
293	259
293	262
293	262
293	266
293	266
-1	-1
-1	-1
-1	-1
-1	-1
458	260
458	260
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
558	249
558	249
-1	-1
-1	-1
498	245
498	245
498	245
473	243
473	243
451	242
451	242
426	239
426	239
426	239
406	238
406	238
384	237
384	237
367	237
367	237
347	248
347	248
336	260
336	260
323	271
323	271
308	282
308	282
295	293
295	293
295	293
285	302
285	302
265	313
265	313
254	323
254	323
241	331
241	331
227	344
227	344
214	354
214	354
202	362
202	362
183	374
183	374
174	374
174	374
164	367
164	367
153	362
153	362
142	359
142	359
142	359
142	359
130	355
130	355
120	351
120	351
-1	-1
-1	-1
93	342
93	342
83	337
83	337
73	332
73	332
63	327
63	327
53	321
53	321
44	315
36	308
36	308
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
35	289
35	289
37	283
37	283
40	276
40	276
44	269
44	269
48	262
48	262
53	256
53	256
56	248
56	248
60	242
60	242
60	242
63	235
63	235
67	228
67	228
71	221
71	221
71	221
75	214
75	214
85	193
85	193
88	187
88	187
91	181
91	181
94	174
94	174
96	169
96	169
98	164
98	164
100	162
100	162
-1	-1
-1	-1
-1	-1
117	150
117	150
120	147
120	147
-1	-1
-1	-1
-1	-1
-1	-1
242	144
242	144
242	144
-1	-1
340	144
340	144
340	144
342	144
342	144
337	144
337	144
334	144
334	144
334	144
334	144
333	144
333	144
333	144
332	144
332	144
331	143
331	143
331	143
331	143
330	142
330	142
329	141
329	141
329	141
329	141
328	141
328	141
327	140
327	140
327	140
327	140
326	140
326	140
326	139
326	139
326	139
326	139
326	139
325	139
325	139
325	138
325	138
325	138
325	138
311	140
311	140
311	140
288	142
288	142
286	144
286	144
286	144
286	144
286	145
286	145
286	147
286	147
286	148
286	148
286	148
286	148
286	148
286	150
286	150
286	151
286	151
286	152
286	152
287	154
287	154
287	155
287	155
287	156
287	156
288	157
288	157
288	157
288	157
288	158
288	158
288	159
288	159
289	160
289	160
289	160
289	160
289	161
289	161
290	162
290	162
291	163
291	163
291	164
291	164
292	165
292	165
293	166
293	166
294	165
294	165
295	166
295	166
296	166
296	166
296	166
296	166
297	167
297	167
298	168
298	168
298	168
299	169
299	169
301	168
301	168
-1	-1
-1	-1
341	196
341	196
337	220
337	220
328	241
328	241
320	262
320	262
320	262
312	278
312	278
311	293
311	293
313	307
313	307
316	319
316	319
319	332
319	332
319	332
323	345
323	345
326	358
326	358
330	371
330	371
330	372
330	372
329	363
329	363
329	356
329	356
329	350
329	350
331	345
331	345
332	340
332	340
333	336
333	336
334	332
334	332
334	332
335	327
335	327
336	323
336	323
337	319
337	319
338	315
338	315
339	311
339	311
339	311
340	308
340	308
339	304
339	304
338	298
338	298
338	294
338	294
304	293
304	293
527	417
527	417
257	314
257	314
257	314
240	329
240	329
224	342
224	342
206	356
206	356
-1	-1
-1	-1
-1	-1
-1	-1
160	367
160	367
148	359
148	359
134	351
134	351
-1	-1
-1	-1
527	417
527	417
527	417
92	338
92	338
79	332
79	332
67	327
67	327
54	320
54	320
54	320
43	314
43	314
-1	-1
-1	-1
-1	-1
-1	-1
34	298
34	298
41	290
41	290
46	282
46	282
51	275
51	275
56	268
56	268
62	260
62	260
62	260
66	254
66	254
71	247
71	247
76	241
76	241
81	235
81	235
85	228
85	228
90	220
90	220
94	213
94	213
94	213
97	206
-1	-1
-1	-1
-1	-1
116	195
116	195
118	188
118	188
118	188
121	183
121	183
125	176
125	176
130	171
130	171
135	166
135	166
140	161
140	161
152	158
152	158
175	161
175	161
-1	-1
-1	-1
234	172
234	172
256	173
256	173
284	176
284	176
303	179
303	179
303	179
328	182
328	182
347	183
347	183
370	180
370	180
382	172
382	172
395	163
395	163
408	155
408	155
420	148
420	148
420	148
429	139
429	139
449	131
449	131
459	123
459	123
471	114
471	114
471	114
483	107
483	107
495	98
495	98
506	90
506	90
527	417
527	417
535	74
535	74
545	66
545	66
557	58
557	58
568	52
568	52
581	47
581	47
591	39
591	39
-1	-1
-1	-1
614	30
614	30
614	30
-1	-1
-1	-1
-1	-1
-1	-1
593	14
593	14
593	14
590	10
590	10
585	13
585	13
579	15
579	15
572	19
572	19
564	23
564	23
555	28
555	28
546	33
546	33
538	37
538	37
538	37
534	40
534	40
511	48
511	48
506	54
506	54
497	59
497	59
488	65
488	65
479	72
479	72
470	78
470	78
461	85
461	85
452	92
452	92
448	100
448	100
450	107
450	107
450	116
450	116
450	116
448	124
448	124
448	124
448	129
448	129
448	136
448	136
448	144
448	144
448	152
448	152
448	160
448	160
447	168
447	168
447	177
447	177
447	184
447	184
447	192
447	192
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
456	214
456	214
481	219
481	219
505	223
505	223
534	228
534	228
550	234
550	234
570	240
570	240
590	244
590	244
-1	-1
-1	-1
588	254
588	254
588	254
579	257
579	257
572	260
572	260
572	260
562	266
562	266
557	270
557	270
553	273
553	273
547	276
547	276
543	280
543	280
538	284
538	284
533	288
533	288
530	293
530	293
529	297
529	297
512	299
512	299
510	303
510	303
510	303
507	306
507	306
502	310
502	310
497	313
476	317
476	317
572	417
572	417
389	324
389	324
384	328
384	328
380	332
380	332
376	335
376	335
373	337
373	337
373	342
373	342
373	342
373	347
373	347
373	351
373	351
373	355
373	355
373	359
373	359
373	362
373	362
373	364
373	364
372	366
372	366
372	368
372	368
372	369
372	369
373	369
373	369
370	368
370	368
370	366
370	366
370	366
370	364
370	364
369	361
369	361
369	358
369	358
369	358
369	352
369	352
368	348
368	348
368	344
368	340
368	340
368	341
368	341
368	344
368	344
367	346
367	346
367	347
367	347
367	347
367	349
367	349
367	350
367	350
367	350
367	350
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
-1	-1
572	417
572	417
572	417
572	417
572	417
572	417
572	417
-1	-1
350	355
350	355
349	354
349	354
349	354
349	354
349	354
349	354
348	352
348	352
348	352
348	352
347	350
347	350
346	348
346	348
346	346
346	346
345	345
345	345
344	343
344	343
343	343
343	343
342	341
342	341
341	340
341	340
341	340
339	338
339	338
337	337
337	337
336	336
336	336
336	335
336	335
335	334
335	334
335	334
334	333
333	332
333	332
312	335
312	335
289	339
289	339
289	339
290	347
290	347
291	354
291	354
293	362
293	362
293	362
296	368
296	368
298	374
298	374
300	373
300	373
303	369
303	369
304	366
304	366
307	361
307	361
308	358
308	358
310	353
310	353
312	348
312	348
314	343
314	343
316	339
316	339
316	339
317	334
317	334
319	329
319	329
320	325
320	325
322	319
322	319
323	315
323	315
323	315
325	310
326	305
326	305
326	305
328	301
328	301
329	296
329	296
331	292
331	292
332	288
332	288
333	284
333	284
333	284
334	280
334	280
336	276
336	276
337	272
337	272
338	268
338	268
341	270
341	270
345	273
345	273
347	275
347	275
349	277
349	277
365	281
365	281
366	283
366	283
368	287
368	287
368	287
371	290
371	290
375	293
375	293
375	293
379	296
379	296
382	298
382	298
385	299
385	299
392	301
392	301
397	307
397	307
399	309
399	309
401	312
401	312
404	315
404	315
407	318
407	318
410	319
410	319
410	319
413	319
413	319
415	320
415	320
417	320
417	320
420	320
420	320
423	320
423	320
426	320
426	320
427	319
427	319
428	319
428	319
429	319
429	319
430	319
430	319
430	319
431	320
431	320
431	320
-1	-1
-1	-1
448	322
448	322
449	321
449	321
452	320
452	320
453	319
453	319
457	318
457	318
460	317
460	317
464	316
464	316
468	315
468	315
471	315
471	315
475	315
475	315
478	314
478	314
478	314
481	314
481	314
484	314
484	314
488	313
488	313
492	312
492	312
494	310
494	310
497	309
497	309
500	308
500	308
493	303
493	303
493	303
478	295
478	295
466	288
466	288
454	282
454	282
454	282
447	277
447	277
428	270
428	270
418	263
418	263
406	257
406	257
397	251
397	251
370	235
365	230
365	230
345	224
345	224
334	218
334	218
322	212
322	212
310	206
310	206
310	206
299	200
299	200
289	195
289	195
284	188
284	188
284	184
284	184
284	184
284	180
284	176
284	176
284	176
284	171
284	171
284	167
284	167
284	163
284	163
285	159
285	159
285	155
285	155
285	151
285	151
285	151
286	147
286	147
287	144
287	144
288	140
288	140
289	136
289	136
290	133
290	133
291	129
291	129
292	125
292	125
294	121
294	121
296	117
296	117
298	114
298	114
299	111
299	111
299	111
299	111
301	108
301	108
303	105
303	105
305	102
305	102
307	99
307	99
309	96
309	96
310	93
310	93
312	90
312	90
314	88
314	88
316	85
316	85
318	82
318	82
320	80
320	80
321	77
321	77
321	77
323	75
323	75
325	72
325	72
327	70
327	70
329	68
329	68
330	66
330	66
332	63
332	63
334	61
334	61
335	59
335	59
337	57
337	57
337	57
338	56
338	56
339	54
339	54
339	54
341	52
341	52
342	51
342	51
341	50
341	50
323	52
323	52
305	54
305	54
290	57
290	57
-1	-1
-1	-1
257	60
257	60
242	63
242	63
227	64
227	64
217	68
217	68
215	74
215	74
215	74
211	80
211	80
206	86
206	86
203	92
203	92
200	97
200	97
198	103
198	103
-1	-1
-1	-1
180	113
180	113
180	113
178	118
178	118
177	124
177	124
174	130
174	130
170	135
170	135
170	135
167	141
167	141
164	147
164	147
160	153
160	153
157	158
157	158
154	164
154	164
151	170
151	170
148	176
148	176
145	183
145	183
142	189
142	189
139	195
139	195
137	201
137	201
134	206
134	206
134	206
131	213
131	213
128	219
128	219
128	219
125	224
125	224
122	227
122	227
572	417
95	239
95	239
81	243
81	243
66	245
66	245
50	249
50	249
36	253
36	253
-1	-1
-1	-1
-1	-1
37	259
37	259
45	259
45	259
51	261
51	261
56	263
56	263
60	265
60	265
64	267
64	267
68	269
68	269
72	271
72	271
75	273
75	273
77	276
77	276
79	279
79	279
83	282
83	282
83	282
83	282
86	284
86	284
89	287
89	287
91	288
91	288
92	292
92	292
95	294
95	294
572	417
572	417
-1	-1
-1	-1
-1	-1
-1	-1
572	417
572	417
574	417
574	417
-1	-1
-1	-1
-1	-1
121	321
121	321
122	322
122	322
124	325
124	325
124	328
124	328
126	332
126	332
126	334
